Model,Gen,Block,Attn_Norm,MLP_Norm,Total_Norm
SmolLM_CtrlA,5,26,192.9519729548975,321.04943581070967,514.0014087656072
SmolLM_CtrlA,5,27,179.64125559817995,323.0442899684964,502.68554556667635
SmolLM_CtrlA,5,28,187.04103919139476,324.446283111704,511.4873223030988
SmolLM_CtrlA,5,29,186.75556481992962,310.8425263246247,497.59809114455436
SmolLM_CtrlB,0,0,212.4949531943209,306.8499862514255,519.3449394457464
SmolLM_CtrlB,0,1,190.61069234215654,306.9662415274683,497.57693386962484
SmolLM_CtrlB,0,2,182.08812952541004,305.24422854904236,487.3323580744524
SmolLM_CtrlB,0,3,182.1863890939544,307.58651920536926,489.77290829932366
SmolLM_CtrlB,0,4,182.3357726404092,304.6705700424641,487.0063426828733
SmolLM_CtrlB,0,5,176.76588120396,304.523484700893,481.28936590485296
SmolLM_CtrlB,0,6,179.0971688733172,308.69064776184103,487.78781663515826
SmolLM_CtrlB,0,7,170.1795079949588,309.35306424759233,479.53257224255117
SmolLM_CtrlB,0,8,170.07631272001842,311.09931091212655,481.17562363214495
SmolLM_CtrlB,0,9,174.96094081407676,314.15019608958545,489.1111369036622
SmolLM_CtrlB,0,10,181.4944317596703,314.67705729942406,496.17148905909437
SmolLM_CtrlB,0,11,182.96742834172528,313.714032425432,496.68146076715726
SmolLM_CtrlB,0,12,179.58255155294353,312.1504607657179,491.73301231866145
SmolLM_CtrlB,0,13,184.50592213458725,308.9670447889629,493.47296692355013
SmolLM_CtrlB,0,14,173.62181647549366,308.8392488668255,482.4610653423192
SmolLM_CtrlB,0,15,173.1545023655265,310.1468181815267,483.30132054705325
SmolLM_CtrlB,0,16,182.7452687539492,312.7540123893297,495.49928114327895
SmolLM_CtrlB,0,17,170.43043723333832,312.5540390776449,482.98447631098327
SmolLM_CtrlB,0,18,166.54893530600097,308.2368173123954,474.7857526183964
SmolLM_CtrlB,0,19,181.14761655725698,311.46639064271443,492.6140071999714
SmolLM_CtrlB,0,20,175.02197406682967,311.72596952792526,486.74794359475493
SmolLM_CtrlB,0,21,174.18706900848187,313.97504379329257,488.16211280177447
SmolLM_CtrlB,0,22,180.91624780738496,316.14278073759647,497.0590285449814
SmolLM_CtrlB,0,23,196.1878789270393,317.018643477793,513.2065224048323
SmolLM_CtrlB,0,24,185.4319031953678,320.43636629407405,505.86826948944184
SmolLM_CtrlB,0,25,189.29751276718812,321.24330002740913,510.5408127945973
SmolLM_CtrlB,0,26,192.9511138195858,321.0477050319002,513.998818851486
SmolLM_CtrlB,0,27,179.64014049795497,323.042591038705,502.68273153665996
SmolLM_CtrlB,0,28,187.03997147063077,324.44472396118573,511.4846954318165
SmolLM_CtrlB,0,29,186.75458566941452,310.84112513971667,497.5957108091312
SmolLM_CtrlB,1,0,212.4952890030994,306.85020266410123,519.3454916672006
SmolLM_CtrlB,1,1,190.61084316028152,306.9665310288322,497.5773741891137
SmolLM_CtrlB,1,2,182.0883246091972,305.2445292814435,487.33285389064065
SmolLM_CtrlB,1,3,182.18670266763777,307.58683034734275,489.77353301498056
SmolLM_CtrlB,1,4,182.336063864357,304.67091621534865,487.0069800797056
SmolLM_CtrlB,1,5,176.76633076850177,304.5240362793633,481.29036704786506
SmolLM_CtrlB,1,6,179.09771959481367,308.6912140392078,487.7889336340215
SmolLM_CtrlB,1,7,170.1802568578939,309.3537871515395,479.5340440094334
SmolLM_CtrlB,1,8,170.07723716465557,311.10003603644117,481.17727320109674
SmolLM_CtrlB,1,9,174.9617215390448,314.1509452576102,489.112666796655
SmolLM_CtrlB,1,10,181.49532629463732,314.67806589632204,496.17339219095936
SmolLM_CtrlB,1,11,182.96879002988462,313.71538031111896,496.68417034100355
SmolLM_CtrlB,1,12,179.5837363442887,312.15229093244693,491.7360272767356
SmolLM_CtrlB,1,13,184.5068146395615,308.9689190982646,493.4757337378261
SmolLM_CtrlB,1,14,173.62282187933633,308.8410670352957,482.463888914632
SmolLM_CtrlB,1,15,173.1556317384288,310.148653874235,483.30428561266376
SmolLM_CtrlB,1,16,182.74621461217228,312.75570475912184,495.5019193712941
SmolLM_CtrlB,1,17,170.43143567892082,312.55571065911596,482.9871463380368
SmolLM_CtrlB,1,18,166.54982216057377,308.23869923019885,474.78852139077264
SmolLM_CtrlB,1,19,181.14867183778563,311.4683063481339,492.61697818591955
SmolLM_CtrlB,1,20,175.02298956137162,311.72794316017774,486.75093272154936
SmolLM_CtrlB,1,21,174.18801368443275,313.97690375846116,488.1649174428939
SmolLM_CtrlB,1,22,180.9170460157431,316.14454763604573,497.0615936517888
SmolLM_CtrlB,1,23,196.18856149163298,317.02030075966746,513.2088622513004
SmolLM_CtrlB,1,24,185.4326510256655,320.4380394231855,505.870690448851
SmolLM_CtrlB,1,25,189.29818148538004,321.24492335482904,510.5431048402091
SmolLM_CtrlB,1,26,192.95194511846725,321.04940235110234,514.0013474695696
SmolLM_CtrlB,1,27,179.64121686538144,323.04422950851483,502.6854463738963
SmolLM_CtrlB,1,28,187.04102026485728,324.4462259229178,511.4872461877751
SmolLM_CtrlB,1,29,186.75554030854747,310.8424195080604,497.59795981660784
SmolLM_CtrlB,2,0,212.49519726879637,306.85013264825227,519.3453299170486
SmolLM_CtrlB,2,1,190.6108124202912,306.96645785818356,497.57727027847477
SmolLM_CtrlB,2,2,182.08829511200568,305.2444269044891,487.3327220164948
SmolLM_CtrlB,2,3,182.1866792166331,307.5867827235917,489.7734619402248
SmolLM_CtrlB,2,4,182.33604578840138,304.6708681358049,487.0069139242063
SmolLM_CtrlB,2,5,176.7663155758631,304.5239593149856,481.29027489084865
SmolLM_CtrlB,2,6,179.09770187360377,308.6911254595765,487.7888273331803
SmolLM_CtrlB,2,7,170.1802382080907,309.3537019184109,479.5339401265016
SmolLM_CtrlB,2,8,170.0772141971478,311.09988222233386,481.1770964194817
SmolLM_CtrlB,2,9,174.9616943288498,314.1507494171787,489.1124437460285
SmolLM_CtrlB,2,10,181.49530746236766,314.6778269367338,496.1731343991015
SmolLM_CtrlB,2,11,182.96874532984623,313.71533673061,496.6840820604562
SmolLM_CtrlB,2,12,179.58377033130319,312.15231908877433,491.7360894200775
SmolLM_CtrlB,2,13,184.506832502849,308.9689412232644,493.4757737261134
SmolLM_CtrlB,2,14,173.6228570332115,308.84110814158953,482.46396517480105
SmolLM_CtrlB,2,15,173.15565570756164,310.148688509842,483.3043442174036
SmolLM_CtrlB,2,16,182.74621862003568,312.75571724890176,495.50193586893744
SmolLM_CtrlB,2,17,170.43144857129326,312.5557262813305,482.98717485262375
SmolLM_CtrlB,2,18,166.54982802405937,308.2387214076129,474.78854943167227
SmolLM_CtrlB,2,19,181.1486698161813,311.46834397234494,492.61701378852626
SmolLM_CtrlB,2,20,175.0229944435427,311.7279494256571,486.7509438691998
SmolLM_CtrlB,2,21,174.18801158204388,313.97692864086366,488.16494022290755
SmolLM_CtrlB,2,22,180.91705546197477,316.14458779271393,497.0616432546887
SmolLM_CtrlB,2,23,196.1885770468604,317.0203130814333,513.2088901282937
SmolLM_CtrlB,2,24,185.43265497546543,320.4380607562872,505.8707157317526
SmolLM_CtrlB,2,25,189.2981821302373,321.2449355145541,510.5431176447914
SmolLM_CtrlB,2,26,192.95195713874446,321.04942668536256,514.001383824107
SmolLM_CtrlB,2,27,179.64122773774676,323.0442899684964,502.68551770624316
SmolLM_CtrlB,2,28,187.04103658083798,324.4462259229178,511.4872625037558
SmolLM_CtrlB,2,29,186.75553769399986,310.84238180808774,497.5979195020876
SmolLM_CtrlB,3,0,212.49521992412107,306.8501581085628,519.3453780326839
SmolLM_CtrlB,3,1,190.61081210008294,306.96647694618053,497.57728904626345
SmolLM_CtrlB,3,2,182.0882920952472,305.2444492994508,487.332741394698
SmolLM_CtrlB,3,3,182.18667452643183,307.5867827235917,489.7734572500235
SmolLM_CtrlB,3,4,182.33603306828337,304.6708777517142,487.0069108199976
SmolLM_CtrlB,3,5,176.76631281356504,304.5239689355339,481.29028174909894
SmolLM_CtrlB,3,6,179.0976889234877,308.6911507680452,487.78883969153287
SmolLM_CtrlB,3,7,170.18022099288595,309.35373348623904,479.533954479125
SmolLM_CtrlB,3,8,170.07722137449431,311.0999512817384,481.17717265623276
SmolLM_CtrlB,3,9,174.96169711963924,314.15087065174595,489.1125677713852
SmolLM_CtrlB,3,10,181.49529468332642,314.67798520868917,496.17327989201556
SmolLM_CtrlB,3,11,182.96873131938418,313.7154301174075,496.68416143679167
SmolLM_CtrlB,3,12,179.58376149468003,312.15230657485137,491.73606806953137
SmolLM_CtrlB,3,13,184.50681860918107,308.96890961612144,493.47572822530253
SmolLM_CtrlB,3,14,173.6228373470423,308.8410954934997,482.46393284054204
SmolLM_CtrlB,3,15,173.15565782248498,310.14867591507624,483.30433373756125
SmolLM_CtrlB,3,16,182.746216616104,312.7557297386812,495.5019463547852
SmolLM_CtrlB,3,17,170.43145430123624,312.5557262813305,482.9871805825668
SmolLM_CtrlB,3,18,166.54981703002372,308.23871507120907,474.7885321012328
SmolLM_CtrlB,3,19,181.1486765548623,311.46833143094176,492.6170079858041
SmolLM_CtrlB,3,20,175.02301118241388,311.727940027438,486.7509512098519
SmolLM_CtrlB,3,21,174.18800737726608,313.9768975378603,488.1649049151264
SmolLM_CtrlB,3,22,180.91704669047394,316.14457234784214,497.06161903831605
SmolLM_CtrlB,3,23,196.18856522488767,317.02028843790106,513.2088536627887
SmolLM_CtrlB,3,24,185.43265695036533,320.43802113766867,505.87067808803397
SmolLM_CtrlB,3,25,189.29817697137895,321.2449172749664,510.54309424634533
SmolLM_CtrlB,3,26,192.95195397551367,321.04941147645013,514.0013654519638
SmolLM_CtrlB,3,27,179.64121822442712,323.0442355545135,502.6854537789406
SmolLM_CtrlB,3,28,187.04101895957876,324.4462289328541,511.4872478924329
SmolLM_CtrlB,3,29,186.75554226945818,310.84246663301974,497.5980089024779
SmolLM_CtrlB,4,0,212.4953497882733,306.85023130694395,519.3455810952173
SmolLM_CtrlB,4,1,190.6108546877766,306.96655329815655,497.5774079859332
SmolLM_CtrlB,4,2,182.08834673208773,305.2445484771186,487.3328952092063
SmolLM_CtrlB,4,3,182.18673482901067,307.5868525717574,489.77358740076806
SmolLM_CtrlB,4,4,182.33609265198635,304.67094506307126,487.0070377150576
SmolLM_CtrlB,4,5,176.76635079515984,304.5240362793633,481.29038707452315
SmolLM_CtrlB,4,6,179.09772027639863,308.6912172027656,487.78893747916425
SmolLM_CtrlB,4,7,170.18025327139347,309.3537808379752,479.5340341093687
SmolLM_CtrlB,4,8,170.07722568090207,311.10002661925313,481.1772523001552
SmolLM_CtrlB,4,9,174.96172084134753,314.1508955203693,489.11261636171685
SmolLM_CtrlB,4,10,181.49531082527312,314.67800072554326,496.1733115508164
SmolLM_CtrlB,4,11,182.96872197907555,313.71537097243896,496.6840929515145
SmolLM_CtrlB,4,12,179.58374382143245,312.15230657485137,491.7360503962838
SmolLM_CtrlB,4,13,184.5068146395615,308.9689064554069,493.47572109496843
SmolLM_CtrlB,4,14,173.62282891011193,308.8410670352957,482.4638959454076
SmolLM_CtrlB,4,15,173.15564442797015,310.14865072554323,483.3042951535134
SmolLM_CtrlB,4,16,182.746216616104,312.75571724890176,495.50193386500575
SmolLM_CtrlB,4,17,170.4314299489772,312.5557262813305,482.98715623030773
SmolLM_CtrlB,4,18,166.54981409828073,308.23870239840096,474.7885164966817
SmolLM_CtrlB,4,19,181.14866779457694,311.4683126188361,492.616980413413
SmolLM_CtrlB,4,20,175.02299514099568,311.7279462929174,486.7509414339131
SmolLM_CtrlB,4,21,174.18801298363644,313.9768975378603,488.1649105214967
SmolLM_CtrlB,4,22,180.91704871466646,316.144553813995,497.06160252866147
SmolLM_CtrlB,4,23,196.18856646930587,317.0203100009919,513.2088764702978
SmolLM_CtrlB,4,24,185.43263654306514,320.43803637559944,505.8706729186646
SmolLM_CtrlB,4,25,189.2981743919497,321.24492335482904,510.5430977467787
SmolLM_CtrlB,4,26,192.9519590366829,321.04940235110234,514.0013613877852
SmolLM_CtrlB,4,27,179.64122773774676,323.0442385775128,502.68546631525953
SmolLM_CtrlB,4,28,187.0410280965282,324.4462349527268,511.48726304925503
SmolLM_CtrlB,4,29,186.7555275626275,310.84242579138873,497.5979533540162
SmolLM_CtrlB,5,0,212.4952858076586,306.8501612911015,519.3454470987601
SmolLM_CtrlB,5,1,190.6108220265387,306.96647694618053,497.57729897271923
SmolLM_CtrlB,5,2,182.08829779356876,305.24444610017065,487.3327438937394
SmolLM_CtrlB,5,3,182.18667854660436,307.5867827235917,489.77346127019604
SmolLM_CtrlB,5,4,182.3360411020422,304.670871341108,487.0069124431502
SmolLM_CtrlB,5,5,176.76632110045912,304.52398817662953,481.2903092770887
SmolLM_CtrlB,5,6,179.09771823164374,308.69117291295356,487.7888911445973
SmolLM_CtrlB,5,7,170.18025183679325,309.3537429565868,479.5339947933801
SmolLM_CtrlB,5,8,170.07723931785927,311.09992930829316,481.1771686261524
SmolLM_CtrlB,5,9,174.9617152597694,314.15080226302143,489.1125175227908
SmolLM_CtrlB,5,10,181.49534647206696,314.67786417720106,496.173210649268
SmolLM_CtrlB,5,11,182.9687700149434,313.71535229507816,496.68412231002156
SmolLM_CtrlB,5,12,179.58374110247112,312.1523003178897,491.73604142036083
SmolLM_CtrlB,5,13,184.5068338260554,308.96890961612144,493.47574344217685
SmolLM_CtrlB,5,14,173.62283031626703,308.8410796833867,482.4639099996537
SmolLM_CtrlB,5,15,173.15565218268938,310.148653874235,483.30430605692436
SmolLM_CtrlB,5,16,182.74620860037697,312.75572349379155,495.5019320941685
SmolLM_CtrlB,5,17,170.4314464225646,312.55572003244475,482.98716645500934
SmolLM_CtrlB,5,18,166.54981629708797,308.2387277440166,474.7885440411046
SmolLM_CtrlB,5,19,181.14867588099423,311.46832202488906,492.6169979058833
SmolLM_CtrlB,5,20,175.02299653590168,311.7279494256571,486.7509459615587
SmolLM_CtrlB,5,21,174.18801438522902,313.9768944275597,488.1649088127888
SmolLM_CtrlB,5,22,180.9170493893973,316.1445661698932,497.06161555929054
SmolLM_CtrlB,5,23,196.18856646930587,317.0203100009919,513.2088764702978
SmolLM_CtrlB,5,24,185.43265431716543,320.43804247077156,505.870696787937
SmolLM_CtrlB,5,25,189.2981885788101,321.24492943469164,510.5431180135017
SmolLM_CtrlB,5,26,192.9519413225901,321.0493932257543,514.0013345483444
SmolLM_CtrlB,5,27,179.6412155063357,323.0442446235113,502.685460129847
SmolLM_CtrlB,5,28,187.04103201236353,324.44624097259936,511.4872729849629
SmolLM_CtrlB,5,29,186.7555350794522,310.84239123308134,497.59792631253356
GPT2,0,0,318.73431793531034,216.83904601109091,535.5733639464013
GPT2,0,1,242.4318233335792,200.78919488172167,443.2210182153009
GPT2,0,2,256.04617513024505,205.24455687057818,461.29073200082325
GPT2,0,3,244.21740142781852,199.16828037177507,443.3856817995936
GPT2,0,4,250.16144298950977,199.30248485342574,449.4639278429355
GPT2,0,5,237.79369689955251,194.72855706726736,432.5222539668199
GPT2,0,6,251.5553123973185,194.13184147635337,445.68715387367183
GPT2,0,7,265.2450195765347,194.26166309902734,459.50668267556205
GPT2,0,8,283.894210669331,195.5289300845274,479.42314075385843
GPT2,0,9,310.7301947127926,196.0685068413589,506.7987015541515
GPT2,0,10,340.5117615672401,196.1294016395808,536.6411632068209
GPT2,0,11,376.0678909369291,199.7070217374692,575.7749126743983
GPT2,1,0,318.2045516939536,216.59432486217176,534.7988765561254
GPT2,1,1,242.01980484559522,200.5146698186943,442.5344746642895
GPT2,1,2,255.65614399979466,204.93562251351034,460.591766513305
GPT2,1,3,243.85727407068975,198.89902039100141,442.75629446169114
GPT2,1,4,249.79813138875258,199.03750824279328,448.83563963154586
GPT2,1,5,237.4253552517217,194.47297570935146,431.89833096107316
GPT2,1,6,251.17168886073975,193.8857085211543,445.057397381894
GPT2,1,7,264.8421874953908,194.01372172800046,458.8559092233913
GPT2,1,8,283.46845717105367,195.2742062459863,478.74266341704
GPT2,1,9,310.2469766547895,195.8089191341906,506.0558957889801
GPT2,1,10,339.91897586961807,195.87297581915175,535.7919516887698
GPT2,1,11,375.4560248051694,199.2091688872528,574.6651936924222
GPT2,2,0,318.1889823919505,216.59791377111645,534.786896163067
GPT2,2,1,242.02472352401315,200.50837731875444,442.53310084276757
GPT2,2,2,255.6564839642616,204.93343050244388,460.5899144667055
GPT2,2,3,243.85766452353923,198.88906298487103,442.74672750841023
GPT2,2,4,249.7901932122236,199.0286568562427,448.8188500684663
GPT2,2,5,237.42614702885768,194.46730123596615,431.89344826482386
GPT2,2,6,251.1724616050693,193.87702489271388,445.04948649778316
GPT2,2,7,264.8452728569787,194.0088895353767,458.8541623923554
GPT2,2,8,283.4678611770874,195.27070552824867,478.7385667053361
GPT2,2,9,310.2517941628219,195.80702394194137,506.0588181047633
GPT2,2,10,339.93569158601525,195.8729459049922,535.8086374910074
GPT2,2,11,375.43185810227266,199.1905886958518,574.6224467981244
GPT2,3,0,318.1836420655924,216.58031131661068,534.763953382203
GPT2,3,1,242.03841379004285,200.50130532617487,442.5397191162177
GPT2,3,2,255.65383490333417,204.9269496369377,460.5807845402719
GPT2,3,3,243.85567520980777,198.88437870720264,442.7400539170104
GPT2,3,4,249.78952370414527,199.02081588680616,448.81033959095146
GPT2,3,5,237.4268061556024,194.45742826194632,431.8842344175487
GPT2,3,6,251.16917232216218,193.86591290760737,445.03508522976955
GPT2,3,7,264.8497860669091,194.0012785879258,458.8510646548349
GPT2,3,8,283.4699781557564,195.2647641665029,478.7347423222593
GPT2,3,9,310.25358202001473,195.80545790082053,506.0590399208353
GPT2,3,10,339.945112757192,195.8716197059952,535.8167324631872
GPT2,3,11,375.42287875224787,199.2105513018826,574.6334300541305
GPT2,4,0,318.1844814848966,216.56868678031458,534.7531682652111
GPT2,4,1,242.0456933634252,200.49723345971634,442.54292682314156
GPT2,4,2,255.6497762671987,204.92361381744175,460.57339008464044
GPT2,4,3,243.85365284101496,198.88118705020844,442.7348398912234
GPT2,4,4,249.78818761477694,199.0140247099435,448.8022123247205
GPT2,4,5,237.4274107819588,194.4494230513426,431.87683383330136
GPT2,4,6,251.17086945755173,193.8600896909934,445.0309591485451
GPT2,4,7,264.849291977414,193.99678839158653,458.84608036900056
GPT2,4,8,283.4673943716896,195.25976288011825,478.72715725180785
GPT2,4,9,310.25564213493766,195.80063002643786,506.05627216137555
GPT2,4,10,339.95062830872956,195.8703433556239,535.8209716643535
GPT2,4,11,375.428567606409,199.23366855905655,574.6622361654655
GPT2,5,0,318.1947983350765,216.55980337426428,534.7546017093407
GPT2,5,1,242.04986310772568,200.49231398921506,442.54217709694075
GPT2,5,2,255.64892728786776,204.92139308464112,460.5703203725089
GPT2,5,3,243.84912247381575,198.87743556019623,442.726558034012
GPT2,5,4,249.78788462350911,199.00900968926004,448.79689431276915
GPT2,5,5,237.42758147551538,194.4434967734843,431.87107824899965
GPT2,5,6,251.16844622465268,193.8565533616287,445.0249995862814
GPT2,5,7,264.84891219157856,193.99024419735647,458.83915638893507
GPT2,5,8,283.46586648296386,195.25324101023267,478.71910749319653
GPT2,5,9,310.2535033293339,195.79543294597042,506.0489362753043
GPT2,5,10,339.9547720952193,195.8659857530143,535.8207578482336
GPT2,5,11,375.4306511569414,199.25798878275873,574.6886399397001
Llama,0,0,93.50820230011858,129.20718849426973,222.71539079438833
Llama,0,1,76.98082325916113,130.74060935147025,207.72143261063138
Llama,0,2,75.3871305456329,129.62793059609106,205.01506114172395
Llama,0,3,76.01586999334235,132.20570205649224,208.2215720498346
Llama,0,4,74.31707087416342,133.91543689314258,208.232507767306
Llama,0,5,71.88267452233796,130.16633551861153,202.0490100409495
Llama,0,6,71.48700846839755,127.7122696851207,199.19927815351826
Llama,0,7,74.42693007186226,127.73699060777676,202.16392067963903
Llama,0,8,73.0880448820975,127.25852592999418,200.34657081209167
Llama,0,9,79.76930084576318,131.8492884443494,211.6185892901126
Llama,0,10,73.14197759227186,132.61750022974908,205.75947782202093
Llama,0,11,76.02852165698528,134.9599875599709,210.98850921695617
Llama,0,12,75.57993132629262,136.72675690839557,212.30668823468818
Llama,0,13,75.22994271568908,137.56247515333715,212.79241786902622
Llama,0,14,78.95932466258735,138.80785322591623,217.76717788850357
Llama,0,15,75.43748988646888,146.0506871694079,221.48817705587678
Llama,1,0,93.51161174783186,129.21457633828024,222.7261880861121
Llama,1,1,76.98649032780469,130.74750535383075,207.73399568163543
Llama,1,2,75.39353742755306,129.6348631885198,205.02840061607287
Llama,1,3,76.0213739555903,132.21380316023644,208.23517711582673
Llama,1,4,74.32370416285966,133.9250752519856,208.24877941484525
Llama,1,5,71.89045063636891,130.17754740221622,202.06799803858513
Llama,1,6,71.49488342757992,127.7240334116391,199.21891683921902
Llama,1,7,74.4337390939279,127.74819019327143,202.18192928719932
Llama,1,8,73.09542953042485,127.26962182950415,200.365051359929
Llama,1,9,79.77616524845028,131.8586297600104,211.63479500846069
Llama,1,10,73.15062724931191,132.62628305517444,205.77691030448636
Llama,1,11,76.03837660548044,134.9678057677089,211.00618237318935
Llama,1,12,75.58666948934969,136.73415091828284,212.32082040763254
Llama,1,13,75.23650170605252,137.57015610793826,212.8066578139908
Llama,1,14,78.96621367921873,138.81484091621383,217.78105459543255
Llama,1,15,75.44579769538247,146.05655943738884,221.5023571327713
Llama,2,0,93.51213908825073,129.2146708092535,222.72680989750424
Llama,2,1,76.98602465346136,130.74719912152995,207.7332237749913
Llama,2,2,75.3944968443914,129.63411175183597,205.02860859622737
Llama,2,3,76.0217400626834,132.21292050195493,208.23466056463832
Llama,2,4,74.32389878869611,133.92397600002866,208.24787478872477
Llama,2,5,71.89157120451539,130.17589137514096,202.06746257965636
Llama,2,6,71.49552594038447,127.72329175922651,199.21881769961098
Llama,2,7,74.4342557903187,127.74764170401542,202.18189749433412
Llama,2,8,73.09639145154365,127.26915568306899,200.36554713461265
Llama,2,9,79.77729402051283,131.8580150495695,211.63530907008231
Llama,2,10,73.15182801137816,132.62534423553348,205.77717224691162
Llama,2,11,76.03953116427414,134.96705146245415,211.0065826267283
Llama,2,12,75.5872547123599,136.7333295797654,212.32058429212532
Llama,2,13,75.23750277441742,137.56904338992385,212.80654616434128
Llama,2,14,78.96651937144391,138.81374872806188,217.7802680995058
Llama,2,15,75.44600944912114,146.05577547903147,221.5017849281526
Llama,3,0,93.5130876163438,129.21527542184688,222.72836303819068
Llama,3,1,76.9888657285389,130.74785826699514,207.73672399553402
Llama,3,2,75.39599742030046,129.6345147785689,205.03051219886936
Llama,3,3,76.02279220932847,132.21352063636496,208.23631284569342
Llama,3,4,74.32601746736195,133.9249403525628,208.25095781992474
Llama,3,5,71.89363825087214,130.17637336933976,202.07001162021191
Llama,3,6,71.4967659172154,127.72350011046812,199.22026602768352
Llama,3,7,74.43581006031934,127.74803157118508,202.18384163150444
Llama,3,8,73.0978811726687,127.2694664475488,200.36734762021752
Llama,3,9,79.77862895958964,131.85819279746138,211.63682175705102
Llama,3,10,73.15378706874989,132.62626832864314,205.78005539739303
Llama,3,11,76.040597211729,134.9671871291778,211.0077843409068
Llama,3,12,75.58835862966697,136.7336331184879,212.32199174815486
Llama,3,13,75.23899867347198,137.56922085751503,212.808219530987
Llama,3,14,78.967214227498,138.81398440223882,217.78119862973682
Llama,3,15,75.44702836663264,146.05575542034026,221.50278378697288
Llama,4,0,93.50943684001741,129.2104327734413,222.71986961345874
Llama,4,1,76.98376164812368,130.74389214044092,207.7276537885646
Llama,4,2,75.39105347190419,129.6312038956574,205.02225736756156
Llama,4,3,76.01946982905643,132.2098883966088,208.22935822566524
Llama,4,4,74.32099217946461,133.9204393736492,208.2414315531138
Llama,4,5,71.88809302451395,130.17231480990398,202.06040783441793
Llama,4,6,71.49240989679647,127.71931390565504,199.2117238024515
Llama,4,7,74.43187932622808,127.74426853887124,202.17614786509932
Llama,4,8,73.09398787754553,127.26595016072642,200.35993803827193
Llama,4,9,79.77508533058396,131.85568949257555,211.63077482315953
Llama,4,10,73.14890434607514,132.6235236428195,205.77242798889463
Llama,4,11,76.0368042221231,134.9652244706252,211.0020286927483
Llama,4,12,75.58513696685249,136.73151368992262,212.3166506567751
Llama,4,13,75.23494450719028,137.56707703369202,212.8020215408823
Llama,4,14,78.96429911465034,138.81191432508143,217.77621343973178
Llama,4,15,75.44382716385023,146.05438975130122,221.49821691515143
Llama,5,0,93.51504530189216,129.21816051860705,222.73320582049922
Llama,5,1,76.98858622388413,130.7514116200089,207.73999784389304
Llama,5,2,75.39655639717728,129.63892539111276,205.03548178829004
Llama,5,3,76.02409251962575,132.2165840492646,208.24067656889036
Llama,5,4,74.32449867651732,133.92747242852658,208.2519711050439
Llama,5,5,71.89304768742339,130.1798110427458,202.07285873016917
Llama,5,6,71.49605864218802,127.7268260384002,199.2228846805882
Llama,5,7,74.43537742221305,127.75220154658784,202.1875789688009
Llama,5,8,73.0976997733732,127.27291166217873,200.37061143555192
Llama,5,9,79.77790636048128,131.86268085232643,211.6405872128077
Llama,5,10,73.15300914653055,132.63027388489118,205.78328303142172
Llama,5,11,76.040260191848,134.97118833176026,211.01144852360827
Llama,5,12,75.58854565913596,136.73635958021552,212.3249052393515
Llama,5,13,75.23754211921482,137.5713220563928,212.80886417560762
Llama,5,14,78.9665332840834,138.81446278441234,217.78099606849574
Llama,5,15,75.44705748991619,146.05600281067277,221.50306030058897
Qwen2.5,0,0,67.87892578602407,73.44399821648763,141.32292400251168
Qwen2.5,0,1,32.72666061652568,71.21582068076148,103.94248129728716
Qwen2.5,0,2,30.15213381489963,72.1311332964137,102.28326711131332
Qwen2.5,0,3,28.09724175433703,71.02598934270029,99.12323109703732
Qwen2.5,0,4,28.756135103509802,71.74313991595294,100.49927501946274
Qwen2.5,0,5,28.15181840406702,72.46880390252416,100.62062230659117
Qwen2.5,0,6,28.56440351224324,71.8883420021655,100.45274551440875
Qwen2.5,0,7,28.816293528758962,71.56588505230906,100.38217858106802
Qwen2.5,0,8,30.802000845285978,72.23180205102918,103.03380289631515
Qwen2.5,0,9,27.739481951683125,70.32290981968687,98.06239177136999
Qwen2.5,0,10,27.870681359729375,70.62846541553289,98.49914677526226
Qwen2.5,0,11,26.63520080295932,68.62925565271208,95.2644564556714
Qwen2.5,0,12,27.532195716921546,70.4876550999136,98.01985081683515
Qwen2.5,0,13,27.594874945549183,70.40549232559471,98.00036727114389
Qwen2.5,0,14,27.50368752465046,71.1369322839102,98.64061980856066
Qwen2.5,0,15,27.324317243724376,72.32337979276437,99.64769703648875
Qwen2.5,0,16,30.422320456199543,72.07022061308506,102.4925410692846
Qwen2.5,0,17,28.33897304130636,72.35964576309739,100.69861880440375
Qwen2.5,0,18,28.615290898389674,72.72928117232942,101.3445720707191
Qwen2.5,0,19,27.941935210658734,73.86426364189502,101.80619885255376
Qwen2.5,0,20,29.65068646773313,74.4863711186273,104.13705758636044
Qwen2.5,0,21,30.423923731052035,75.20566527758231,105.62958900863435
Qwen2.5,0,22,29.831815784011393,74.72387402050842,104.55568980451982
Qwen2.5,0,23,29.397540465777265,72.20727796566588,101.60481843144315
Qwen2.5,1,0,67.73950321623536,73.88935787399461,141.62886109022998
Qwen2.5,1,1,32.85883987143389,71.48680409124252,104.3456439626764
Qwen2.5,1,2,30.319720731571365,72.39974125768467,102.71946198925603
Qwen2.5,1,3,28.263994244736605,71.30594106696378,99.56993531170039
Qwen2.5,1,4,28.907512641342475,72.02708942702131,100.93460206836379
Qwen2.5,1,5,28.318895438685235,72.75586333357651,101.07475877226175
Qwen2.5,1,6,28.74543364376405,72.18526782263123,100.93070146639528
Qwen2.5,1,7,29.036264567505576,71.90895936877406,100.94522393627963
Qwen2.5,1,8,31.01382076675246,72.58793327158878,103.60175403834124
